Party,Year,Variables,Values,locality,division
PIRATEN,2018,DONDELINGER Marie-Paule (9),297,Kayl,Commune
PIRATEN,2018,GIRS Danielle (15),297,Kayl,Commune
PIRATEN,2018,QUINTUS Christophe (17),296,Kayl,Commune
PIRATEN,2018,OLIVEIRA DA SILVA Katia (18),296,Kayl,Commune
PIRATEN,2018,DA GRAÇA DIAS Yanick (10),295,Kayl,Commune
PIRATEN,2018,HOFFMANN-GILLES Patrice (22),293,Kayl,Commune
PIRATEN,2018,CORREIA CAÇADOR Mario (16),292,Kayl,Commune
PIRATEN,2018,FILBIG Joe (19),291,Kayl,Commune
PIRATEN,2018,FILBIG Renée (14),290,Kayl,Commune
PIRATEN,2018,WILLEKENS Jorg (20),289,Kayl,Commune
PIRATEN,2018,HANSEN Renée (21),288,Kayl,Commune
PIRATEN,2018,Suffrages total,7291,Kayl,Commune
PIRATEN,2018,Suffrages de liste,6440,Kayl,Commune
PIRATEN,2018,Suffrages nominatifs,851,Kayl,Commune
déi gréng,2018,Pourcentage,0.12311941630104,Kayl,Commune
déi gréng,2018,BRAZ Felix (1),890,Kayl,Commune
déi gréng,2018,PETRY Viviane (16),658,Kayl,Commune
déi gréng,2018,LORSCHÉ Josée (2),655,Kayl,Commune
déi gréng,2018,TRAVERSINI Roberto (23),629,Kayl,Commune
déi gréng,2018,KOX Martin (14),457,Kayl,Commune
déi gréng,2018,HANSEN Marc (12),431,Kayl,Commune
déi gréng,2018,BECKER Romain (5),419,Kayl,Commune
déi gréng,2018,PREGNO Laura (18),400,Kayl,Commune
déi gréng,2018,AHMEDOVA Semiray (3),399,Kayl,Commune
déi gréng,2018,KALMES Albert (13),386,Kayl,Commune
déi gréng,2018,BRIX Nadine (6),383,Kayl,Commune
déi gréng,2018,RAGNI Mandy (19),383,Kayl,Commune
déi gréng,2018,SABOTIC Amra (20),383,Kayl,Commune
déi gréng,2018,BACK Joël (4),382,Kayl,Commune
déi gréng,2018,ERPELDING Fabienne (10),379,Kayl,Commune
déi gréng,2018,LIESCH Georges (15),378,Kayl,Commune
déi gréng,2018,DE PAOLI Doris (8),370,Kayl,Commune
déi gréng,2018,PLEIMELDING Krys (17),365,Kayl,Commune
déi gréng,2018,FABER Serge (11),355,Kayl,Commune
déi gréng,2018,SIEBENALER-THILL Josée-Anne (22),347,Kayl,Commune
déi gréng,2018,CORNÉLY Alain (7),346,Kayl,Commune
déi gréng,2018,DECKER Emmanuel (9),345,Kayl,Commune
déi gréng,2018,SCHAAF-HAAS Adèle (21),334,Kayl,Commune
déi gréng,2018,Suffrages total,10074,Kayl,Commune
déi gréng,2018,Suffrages de liste,7038,Kayl,Commune
déi gréng,2018,Suffrages nominatifs,3036,Kayl,Commune
LSAP,2018,Pourcentage,0.260354668002884,Kayl,Commune
LSAP,2018,ASSELBORN Jean (1),1820,Kayl,Commune
LSAP,2018,DI BARTOLOMEO Mars (10),1408,Kayl,Commune
LSAP,2018,BIANCALANA Dan (5),1150,Kayl,Commune
LSAP,2018,KERSCH Dan (16),1098,Kayl,Commune
LSAP,2018,BODRY Alex (6),1074,Kayl,Commune
LSAP,2018,MUTSCH Lydia (18),998,Kayl,Commune
LSAP,2018,BOFFERDING Taina (7),993,Kayl,Commune
LSAP,2018,DALL'AGNOL Claudia (9),939,Kayl,Commune
LSAP,2018,CRUCHTEN Yves (8),888,Kayl,Commune
LSAP,2018,SKENDEROVIC Jimmy (23),875,Kayl,Commune
LSAP,2018,ASSELBORN-BINTZ Simone (2),873,Kayl,Commune
LSAP,2018,ENGEL Georges (11),868,Kayl,Commune
LSAP,2018,RECH John (21),861,Kayl,Commune
LSAP,2018,FEIEREISEN Carlo (12),830,Kayl,Commune
LSAP,2018,SCHWEICH Christine (22),824,Kayl,Commune
LSAP,2018,BECKER-BAUER Danielle (3),776,Kayl,Commune
LSAP,2018,PULLI Sacha (20),771,Kayl,Commune
LSAP,2018,HANSEN Mike (14),742,Kayl,Commune
LSAP,2018,PIZZAFERRI Joëlle (19),724,Kayl,Commune
LSAP,2018,GOFFINET Serge (13),705,Kayl,Commune
LSAP,2018,BEI-ROLLER Manon (4),698,Kayl,Commune
LSAP,2018,JANSA Sylvie (15),694,Kayl,Commune
LSAP,2018,MERTZIG Romain (17),694,Kayl,Commune
LSAP,2018,Suffrages total,21303,Kayl,Commune
LSAP,2018,Suffrages de liste,14444,Kayl,Commune
LSAP,2018,Suffrages nominatifs,6859,Kayl,Commune
CSV,2018,Pourcentage,0.261491267736456,Kayl,Commune
CSV,2018,SPAUTZ Marc (1),1299,Kayl,Commune
CSV,2018,MISCHO Georges (16),1139,Kayl,Commune
CSV,2018,ARENDT ép. KEMP Nancy (3),1104,Kayl,Commune
CSV,2018,EISCHEN Félix (6),1095,Kayl,Commune
CSV,2018,WOLTER Michel (22),1077,Kayl,Commune
CSV,2018,ZEIMET Laurent (23),1038,Kayl,Commune
CSV,2018,ANDRICH-DUVAL Sylvie (2),1020,Kayl,Commune
CSV,2018,ROTH Gilles (19),1015,Kayl,Commune
CSV,2018,HALSDORF Jean-Marie (8),995,Kayl,Commune
CSV,2018,DOERNER Christine (5),990,Kayl,Commune
CSV,2018,KAYSER-WENGLER Michèle (11),892,Kayl,Commune
CSV,2018,MELLINA Pierre (15),869,Kayl,Commune
CSV,2018,FEIEREISEN Pierrot (7),850,Kayl,Commune
CSV,2018,KEMP Françoise (13),850,Kayl,Commune
CSV,2018,KEIFFER Nico (12),834,Kayl,Commune
CSV,2018,MAROLDT Arnaud (14),830,Kayl,Commune
CSV,2018,MORGENTHALER Nathalie (17),829,Kayl,Commune
CSV,2018,HANSEN-HOULLARD Michèle (9),820,Kayl,Commune
CSV,2018,HOFFMANN Serge (10),820,Kayl,Commune
CSV,2018,BOEVER-THILL Anouk (4),762,Kayl,Commune
CSV,2018,WEIS Christian (21),762,Kayl,Commune
CSV,2018,ULVELING Tom (20),758,Kayl,Commune
CSV,2018,PESCH-DONDELINGER Marianne (18),748,Kayl,Commune
CSV,2018,Suffrages total,21396,Kayl,Commune
CSV,2018,Suffrages de liste,14720,Kayl,Commune
CSV,2018,Suffrages nominatifs,6676,Kayl,Commune
KPL,2018,Pourcentage,0.0161201618126933,Kayl,Commune
KPL,2018,RUCKERT Ali (1),218,Kayl,Commune
KPL,2018,AGOVIC Rejhan (2),70,Kayl,Commune
KPL,2018,PEIFFER Edmond (13),69,Kayl,Commune
KPL,2018,SIMONELLI Gilbert (17),65,Kayl,Commune
KPL,2018,PIZZAFERRI Nadine (15),62,Kayl,Commune
KPL,2018,SIMONELLI Patrick (18),55,Kayl,Commune
KPL,2018,BIGLER-RUCKERT Irène (5),54,Kayl,Commune
KPL,2018,WARINGO Marceline (23),53,Kayl,Commune
KPL,2018,FELTEN Marcel (7),49,Kayl,Commune
KPL,2018,ANTONY Madeleine (3),47,Kayl,Commune
KPL,2018,BARTZ Christophe (4),47,Kayl,Commune
KPL,2018,FISCHBACH Gilles (8),47,Kayl,Commune
KPL,2018,CAVALLINI René (6),46,Kayl,Commune
KPL,2018,SPITONI Mirko (19),46,Kayl,Commune
KPL,2018,NUNES LOBO Jessica (10),45,Kayl,Commune
KPL,2018,MUNO Claudine (11),45,Kayl,Commune
KPL,2018,SCHWEICH Georgette (16),45,Kayl,Commune
KPL,2018,LIBER Sara (9),44,Kayl,Commune
KPL,2018,PELTIER Sandra (14),44,Kayl,Commune
KPL,2018,TIBERI Edoardo (21),44,Kayl,Commune
KPL,2018,THEKES Liette (20),43,Kayl,Commune
KPL,2018,NUNES Elise (12),42,Kayl,Commune
KPL,2018,VIBI Luc (22),39,Kayl,Commune
KPL,2018,Suffrages total,1319,Kayl,Commune
KPL,2018,Suffrages de liste,897,Kayl,Commune
KPL,2018,Suffrages nominatifs,422,Kayl,Commune
DP,2018,Pourcentage,0.0980897791574496,Kayl,Commune
DP,2018,GRAMEGNA Pierre (2),675,Kayl,Commune
DP,2018,BECKER-FANDEL Romain (4),526,Kayl,Commune
DP,2018,MEISCH Claude (1),507,Kayl,Commune
DP,2018,BERGER Eugène (6),397,Kayl,Commune
DP,2018,HAHN Max (13),360,Kayl,Commune
DP,2018,GRAAS Gusty (12),344,Kayl,Commune
DP,2018,AGOSTINO Barbara (3),332,Kayl,Commune
DP,2018,SCHOLL Daliah (21),330,Kayl,Commune
DP,2018,KNAFF Pim (15),320,Kayl,Commune
DP,2018,FOHL Georges (10),316,Kayl,Commune
DP,2018,BINDELS Sven (7),314,Kayl,Commune
DP,2018,FERBER Laura (9),313,Kayl,Commune
DP,2018,SIBENALER Nicole (22),308,Kayl,Commune
DP,2018,BERENS veuve BOUCHÉ Marie-Louise dite Molly (5),306,Kayl,Commune
DP,2018,LEHNEN Maximilien (16),305,Kayl,Commune
DP,2018,KIHN Jean (14),304,Kayl,Commune
DP,2018,OLINGER Carole (17),303,Kayl,Commune
DP,2018,EISCHEN Martine (8),302,Kayl,Commune
DP,2018,FUNCK Nico (11),297,Kayl,Commune
DP,2018,ROEMER Mireille (19),296,Kayl,Commune
DP,2018,SCHEIBEL Mara (20),295,Kayl,Commune
DP,2018,ROEMEN Jean-Pierre (18),290,Kayl,Commune
DP,2018,WELKENBACH JOST Géraldine (23),286,Kayl,Commune
DP,2018,Suffrages total,8026,Kayl,Commune
DP,2018,Suffrages de liste,5934,Kayl,Commune
DP,2018,Suffrages nominatifs,2092,Kayl,Commune
ADR,2018,Pourcentage,0.0969287364188553,Kayl,Commune
ADR,2018,GIBERYEN Gast (1),832,Kayl,Commune
ADR,2018,KARTHEISER Fernand (2),506,Kayl,Commune
ADR,2018,KEUP Fred (12),415,Kayl,Commune
ADR,2018,BERG Alain (3),374,Kayl,Commune
ADR,2018,HAAS Vic (9),350,Kayl,Commune
ADR,2018,WEIDIG Tom (23),337,Kayl,Commune
ADR,2018,MISCHEL Sylvie (17),325,Kayl,Commune
ADR,2018,BOZ-RETTER Michèle (4),312,Kayl,Commune
ADR,2018,HOUTSCH Roland (11),309,Kayl,Commune
ADR,2018,ROULLING Jos (19),308,Kayl,Commune
ADR,2018,KOHL Suzanne (14),307,Kayl,Commune
ADR,2018,DALSCHEID Patrice (7),304,Kayl,Commune
ADR,2018,CARLIZZI Gilles (5),302,Kayl,Commune
ADR,2018,KRIER Mandy (16),302,Kayl,Commune
ADR,2018,SCHROEDER Lex (21),302,Kayl,Commune
ADR,2018,KOHN Patrick (15),301,Kayl,Commune
ADR,2018,KOEHLER Pierrette (13),297,Kayl,Commune
ADR,2018,PROTT Malou (18),296,Kayl,Commune
ADR,2018,CIMOLINO Louis (6),295,Kayl,Commune
ADR,2018,DI DOMENICO Pino (8),295,Kayl,Commune
ADR,2018,HARLES Sheila (10),291,Kayl,Commune
ADR,2018,STEIL Christian (22),287,Kayl,Commune
ADR,2018,SCHILTZ Marie Anne (20),284,Kayl,Commune
ADR,2018,Suffrages total,7931,Kayl,Commune
ADR,2018,Suffrages de liste,6256,Kayl,Commune
ADR,2018,Suffrages nominatifs,1675,Kayl,Commune
déi Lénk,2018,Pourcentage,0.0445718196595089,Kayl,Commune
déi Lénk,2018,BAUM Marc (1),413,Kayl,Commune
déi Lénk,2018,CECCHETTI Myriam (2),220,Kayl,Commune
déi Lénk,2018,URBANY Serge (21),188,Kayl,Commune
déi Lénk,2018,JADIN Yves (9),187,Kayl,Commune
déi Lénk,2018,THOMA Carole (3),180,Kayl,Commune
déi Lénk,2018,DIDERICH Gary (4),176,Kayl,Commune
déi Lénk,2018,BILTGEN Laurent (6),154,Kayl,Commune
déi Lénk,2018,URBANY Laura (20),147,Kayl,Commune
déi Lénk,2018,HAAS Nathalie (8),146,Kayl,Commune
déi Lénk,2018,JADOUL Geneviève (10),146,Kayl,Commune
déi Lénk,2018,ERPELDING Thessy (7),144,Kayl,Commune
déi Lénk,2018,PISCITELLI Jos (15),144,Kayl,Commune
déi Lénk,2018,SPIGARELLI Andrea (17),144,Kayl,Commune
déi Lénk,2018,ARENDT Patricia (5),141,Kayl,Commune
déi Lénk,2018,WANDIVINIT Lisa (22),139,Kayl,Commune
déi Lénk,2018,WIES Line (23),130,Kayl,Commune
déi Lénk,2018,THÜMMEL Jean-Claude (19),128,Kayl,Commune
déi Lénk,2018,MOUSEL Tania (13),127,Kayl,Commune
déi Lénk,2018,MULLER Ben (14),123,Kayl,Commune
déi Lénk,2018,LABORIER Sandra (12),122,Kayl,Commune
déi Lénk,2018,SCALISE Sonja (16),119,Kayl,Commune
déi Lénk,2018,KEMP Christophe (11),115,Kayl,Commune
déi Lénk,2018,THILL Jos (18),114,Kayl,Commune
déi Lénk,2018,Suffrages total,3647,Kayl,Commune
déi Lénk,2018,Suffrages de liste,2438,Kayl,Commune
déi Lénk,2018,Suffrages nominatifs,1209,Kayl,Commune
PIRATEN,2018,Pourcentage,0.0372983356850212,Kehlen,Commune
PIRATEN,2018,GOERGEN Marc (1),209,Kehlen,Commune
PIRATEN,2018,LIESCH Camille (4),139,Kehlen,Commune
PIRATEN,2018,FLOR Starsky (2),114,Kehlen,Commune
PIRATEN,2018,KOHL Martine (3),106,Kehlen,Commune
PIRATEN,2018,WELTER Christian (5),98,Kehlen,Commune
PIRATEN,2018,CHMELIK Libor (8),91,Kehlen,Commune
PIRATEN,2018,DONDELINGER Marie-Paule (9),91,Kehlen,Commune
PIRATEN,2018,KOHL Sylvie (6),89,Kehlen,Commune
PIRATEN,2018,WEBER Jules (7),89,Kehlen,Commune
PIRATEN,2018,WILLEKENS Jorg (20),89,Kehlen,Commune
PIRATEN,2018,GOEDERT ép. SCHROEDER Nathalie (11),88,Kehlen,Commune
PIRATEN,2018,OLIVEIRA DA SILVA Katia (18),87,Kehlen,Commune
PIRATEN,2018,QUINTUS Christophe (17),85,Kehlen,Commune
PIRATEN,2018,DA GRAÇA DIAS Yanick (10),84,Kehlen,Commune
PIRATEN,2018,PAULUS Michel (23),84,Kehlen,Commune
PIRATEN,2018,LODEVIC Mélanie (12),83,Kehlen,Commune
PIRATEN,2018,BROERS Tammy (13),83,Kehlen,Commune
PIRATEN,2018,GIRS Danielle (15),83,Kehlen,Commune
PIRATEN,2018,CORREIA CAÇADOR Mario (16),83,Kehlen,Commune
PIRATEN,2018,FILBIG Renée (14),82,Kehlen,Commune
PIRATEN,2018,FILBIG Joe (19),79,Kehlen,Commune
PIRATEN,2018,HANSEN Renée (21),79,Kehlen,Commune
PIRATEN,2018,HOFFMANN-GILLES Patrice (22),79,Kehlen,Commune
PIRATEN,2018,Suffrages total,2194,Kehlen,Commune
PIRATEN,2018,Suffrages de liste,1748,Kehlen,Commune
PIRATEN,2018,Suffrages nominatifs,446,Kehlen,Commune
déi gréng,2018,Pourcentage,0.169712527412747,Kehlen,Commune
déi gréng,2018,BRAZ Felix (1),1057,Kehlen,Commune
déi gréng,2018,LORSCHÉ Josée (2),681,Kehlen,Commune
déi gréng,2018,TRAVERSINI Roberto (23),620,Kehlen,Commune
déi gréng,2018,HANSEN Marc (12),463,Kehlen,Commune
déi gréng,2018,KOX Martin (14),439,Kehlen,Commune
déi gréng,2018,AHMEDOVA Semiray (3),425,Kehlen,Commune
déi gréng,2018,PREGNO Laura (18),425,Kehlen,Commune
déi gréng,2018,BRIX Nadine (6),413,Kehlen,Commune
déi gréng,2018,BACK Joël (4),399,Kehlen,Commune
déi gréng,2018,DE PAOLI Doris (8),398,Kehlen,Commune
déi gréng,2018,LIESCH Georges (15),391,Kehlen,Commune
déi gréng,2018,BECKER Romain (5),390,Kehlen,Commune
déi gréng,2018,DECKER Emmanuel (9),389,Kehlen,Commune
déi gréng,2018,ERPELDING Fabienne (10),373,Kehlen,Commune
déi gréng,2018,PLEIMELDING Krys (17),368,Kehlen,Commune
déi gréng,2018,SCHAAF-HAAS Adèle (21),367,Kehlen,Commune
déi gréng,2018,PETRY Viviane (16),359,Kehlen,Commune
déi gréng,2018,KALMES Albert (13),354,Kehlen,Commune
déi gréng,2018,SIEBENALER-THILL Josée-Anne (22),351,Kehlen,Commune
déi gréng,2018,FABER Serge (11),333,Kehlen,Commune
déi gréng,2018,RAGNI Mandy (19),331,Kehlen,Commune
déi gréng,2018,SABOTIC Amra (20),330,Kehlen,Commune
déi gréng,2018,CORNÉLY Alain (7),327,Kehlen,Commune
déi gréng,2018,Suffrages total,9983,Kehlen,Commune
déi gréng,2018,Suffrages de liste,6463,Kehlen,Commune
déi gréng,2018,Suffrages nominatifs,3520,Kehlen,Commune
LSAP,2018,Pourcentage,0.158237424136817,Kehlen,Commune
LSAP,2018,ASSELBORN Jean (1),1351,Kehlen,Commune
LSAP,2018,DI BARTOLOMEO Mars (10),734,Kehlen,Commune
LSAP,2018,KERSCH Dan (16),575,Kehlen,Commune
LSAP,2018,BODRY Alex (6),525,Kehlen,Commune
LSAP,2018,BOFFERDING Taina (7),459,Kehlen,Commune
LSAP,2018,MUTSCH Lydia (18),457,Kehlen,Commune
LSAP,2018,BIANCALANA Dan (5),426,Kehlen,Commune
LSAP,2018,CRUCHTEN Yves (8),424,Kehlen,Commune
LSAP,2018,ASSELBORN-BINTZ Simone (2),391,Kehlen,Commune
LSAP,2018,ENGEL Georges (11),371,Kehlen,Commune
LSAP,2018,SCHWEICH Christine (22),337,Kehlen,Commune
LSAP,2018,DALL'AGNOL Claudia (9),322,Kehlen,Commune
LSAP,2018,RECH John (21),298,Kehlen,Commune
LSAP,2018,FEIEREISEN Carlo (12),292,Kehlen,Commune
LSAP,2018,BEI-ROLLER Manon (4),286,Kehlen,Commune
LSAP,2018,BECKER-BAUER Danielle (3),278,Kehlen,Commune
LSAP,2018,HANSEN Mike (14),277,Kehlen,Commune
LSAP,2018,PIZZAFERRI Joëlle (19),262,Kehlen,Commune
LSAP,2018,PULLI Sacha (20),259,Kehlen,Commune
LSAP,2018,SKENDEROVIC Jimmy (23),257,Kehlen,Commune
LSAP,2018,MERTZIG Romain (17),249,Kehlen,Commune
LSAP,2018,JANSA Sylvie (15),244,Kehlen,Commune
LSAP,2018,GOFFINET Serge (13),234,Kehlen,Commune
LSAP,2018,Suffrages total,9308,Kehlen,Commune
LSAP,2018,Suffrages de liste,4784,Kehlen,Commune
LSAP,2018,Suffrages nominatifs,4524,Kehlen,Commune
CSV,2018,Pourcentage,0.315420838787549,Kehlen,Commune
CSV,2018,EISCHEN Félix (6),1518,Kehlen,Commune
CSV,2018,ROTH Gilles (19),1097,Kehlen,Commune
CSV,2018,SPAUTZ Marc (1),1030,Kehlen,Commune
CSV,2018,ZEIMET Laurent (23),911,Kehlen,Commune
CSV,2018,HALSDORF Jean-Marie (8),878,Kehlen,Commune
CSV,2018,MISCHO Georges (16),864,Kehlen,Commune
CSV,2018,ARENDT ép. KEMP Nancy (3),856,Kehlen,Commune
CSV,2018,WOLTER Michel (22),833,Kehlen,Commune
CSV,2018,HOFFMANN Serge (10),797,Kehlen,Commune
CSV,2018,ANDRICH-DUVAL Sylvie (2),791,Kehlen,Commune
CSV,2018,KEMP Françoise (13),751,Kehlen,Commune
CSV,2018,DOERNER Christine (5),730,Kehlen,Commune
CSV,2018,KAYSER-WENGLER Michèle (11),717,Kehlen,Commune
CSV,2018,HANSEN-HOULLARD Michèle (9),715,Kehlen,Commune
CSV,2018,MELLINA Pierre (15),713,Kehlen,Commune
CSV,2018,PESCH-DONDELINGER Marianne (18),708,Kehlen,Commune
CSV,2018,MORGENTHALER Nathalie (17),692,Kehlen,Commune
CSV,2018,BOEVER-THILL Anouk (4),686,Kehlen,Commune
CSV,2018,MAROLDT Arnaud (14),680,Kehlen,Commune
CSV,2018,FEIEREISEN Pierrot (7),671,Kehlen,Commune
CSV,2018,KEIFFER Nico (12),657,Kehlen,Commune
CSV,2018,WEIS Christian (21),638,Kehlen,Commune
CSV,2018,ULVELING Tom (20),621,Kehlen,Commune
CSV,2018,Suffrages total,18554,Kehlen,Commune
CSV,2018,Suffrages de liste,11385,Kehlen,Commune
CSV,2018,Suffrages nominatifs,7169,Kehlen,Commune
KPL,2018,Pourcentage,0.00892508032572293,Kehlen,Commune
KPL,2018,RUCKERT Ali (1),140,Kehlen,Commune
KPL,2018,MUNO Claudine (11),24,Kehlen,Commune
KPL,2018,BARTZ Christophe (4),23,Kehlen,Commune
KPL,2018,SIMONELLI Gilbert (17),23,Kehlen,Commune
KPL,2018,BIGLER-RUCKERT Irène (5),19,Kehlen,Commune
KPL,2018,VIBI Luc (22),19,Kehlen,Commune
KPL,2018,ANTONY Madeleine (3),18,Kehlen,Commune
KPL,2018,FELTEN Marcel (7),18,Kehlen,Commune
KPL,2018,LIBER Sara (9),18,Kehlen,Commune
KPL,2018,AGOVIC Rejhan (2),17,Kehlen,Commune
KPL,2018,CAVALLINI René (6),17,Kehlen,Commune
KPL,2018,PEIFFER Edmond (13),17,Kehlen,Commune
KPL,2018,SCHWEICH Georgette (16),17,Kehlen,Commune
KPL,2018,SIMONELLI Patrick (18),17,Kehlen,Commune
KPL,2018,NUNES Elise (12),16,Kehlen,Commune
KPL,2018,PIZZAFERRI Nadine (15),16,Kehlen,Commune
KPL,2018,SPITONI Mirko (19),16,Kehlen,Commune
KPL,2018,TIBERI Edoardo (21),16,Kehlen,Commune
KPL,2018,WARINGO Marceline (23),16,Kehlen,Commune
KPL,2018,NUNES LOBO Jessica (10),15,Kehlen,Commune
KPL,2018,THEKES Liette (20),15,Kehlen,Commune
KPL,2018,FISCHBACH Gilles (8),14,Kehlen,Commune
KPL,2018,PELTIER Sandra (14),14,Kehlen,Commune
KPL,2018,Suffrages total,525,Kehlen,Commune
KPL,2018,Suffrages de liste,322,Kehlen,Commune
KPL,2018,Suffrages nominatifs,203,Kehlen,Commune
DP,2018,Pourcentage,0.170341533073798,Kehlen,Commune
DP,2018,GRAMEGNA Pierre (2),906,Kehlen,Commune
DP,2018,MEISCH Claude (1),665,Kehlen,Commune
DP,2018,HAHN Max (13),540,Kehlen,Commune
DP,2018,BERGER Eugène (6),526,Kehlen,Commune
DP,2018,GRAAS Gusty (12),486,Kehlen,Commune
DP,2018,BINDELS Sven (7),453,Kehlen,Commune
DP,2018,ROEMER Mireille (19),418,Kehlen,Commune
DP,2018,FERBER Laura (9),415,Kehlen,Commune
DP,2018,AGOSTINO Barbara (3),413,Kehlen,Commune
DP,2018,FOHL Georges (10),411,Kehlen,Commune
DP,2018,EISCHEN Martine (8),392,Kehlen,Commune
DP,2018,BECKER-FANDEL Romain (4),391,Kehlen,Commune
DP,2018,ROEMEN Jean-Pierre (18),382,Kehlen,Commune
DP,2018,BERENS veuve BOUCHÉ Marie-Louise dite Molly (5),379,Kehlen,Commune
DP,2018,KNAFF Pim (15),372,Kehlen,Commune
DP,2018,OLINGER Carole (17),370,Kehlen,Commune
DP,2018,SCHOLL Daliah (21),364,Kehlen,Commune
DP,2018,SIBENALER Nicole (22),362,Kehlen,Commune
DP,2018,FUNCK Nico (11),360,Kehlen,Commune
DP,2018,LEHNEN Maximilien (16),357,Kehlen,Commune
DP,2018,SCHEIBEL Mara (20),354,Kehlen,Commune
DP,2018,KIHN Jean (14),353,Kehlen,Commune
DP,2018,WELKENBACH JOST Géraldine (23),351,Kehlen,Commune
DP,2018,Suffrages total,10020,Kehlen,Commune
DP,2018,Suffrages de liste,6509,Kehlen,Commune
DP,2018,Suffrages nominatifs,3511,Kehlen,Commune
ADR,2018,Pourcentage,0.0930758376825391,Kehlen,Commune
ADR,2018,GIBERYEN Gast (1),663,Kehlen,Commune
ADR,2018,KEUP Fred (12),497,Kehlen,Commune
ADR,2018,KARTHEISER Fernand (2),344,Kehlen,Commune
ADR,2018,WEIDIG Tom (23),237,Kehlen,Commune
ADR,2018,MISCHEL Sylvie (17),223,Kehlen,Commune
ADR,2018,KRIER Mandy (16),221,Kehlen,Commune
ADR,2018,BERG Alain (3),211,Kehlen,Commune
ADR,2018,CARLIZZI Gilles (5),209,Kehlen,Commune
ADR,2018,HOUTSCH Roland (11),203,Kehlen,Commune
ADR,2018,BOZ-RETTER Michèle (4),201,Kehlen,Commune
ADR,2018,HARLES Sheila (10),200,Kehlen,Commune
ADR,2018,KOHL Suzanne (14),200,Kehlen,Commune
ADR,2018,DALSCHEID Patrice (7),198,Kehlen,Commune
ADR,2018,KOEHLER Pierrette (13),196,Kehlen,Commune
ADR,2018,KOHN Patrick (15),195,Kehlen,Commune
ADR,2018,ROULLING Jos (19),192,Kehlen,Commune
ADR,2018,HAAS Vic (9),191,Kehlen,Commune
ADR,2018,DI DOMENICO Pino (8),185,Kehlen,Commune
ADR,2018,SCHILTZ Marie Anne (20),185,Kehlen,Commune
ADR,2018,CIMOLINO Louis (6),184,Kehlen,Commune
ADR,2018,SCHROEDER Lex (21),181,Kehlen,Commune
ADR,2018,PROTT Malou (18),180,Kehlen,Commune
ADR,2018,STEIL Christian (22),179,Kehlen,Commune
ADR,2018,Suffrages total,5475,Kehlen,Commune
ADR,2018,Suffrages de liste,3864,Kehlen,Commune
ADR,2018,Suffrages nominatifs,1611,Kehlen,Commune
déi Lénk,2018,Pourcentage,0.0424663821974398,Kehlen,Commune
déi Lénk,2018,BAUM Marc (1),316,Kehlen,Commune
déi Lénk,2018,CECCHETTI Myriam (2),168,Kehlen,Commune
déi Lénk,2018,URBANY Serge (21),154,Kehlen,Commune
déi Lénk,2018,THOMA Carole (3),152,Kehlen,Commune
déi Lénk,2018,DIDERICH Gary (4),150,Kehlen,Commune
déi Lénk,2018,JADIN Yves (9),109,Kehlen,Commune
déi Lénk,2018,URBANY Laura (20),98,Kehlen,Commune
déi Lénk,2018,BILTGEN Laurent (6),97,Kehlen,Commune
déi Lénk,2018,SPIGARELLI Andrea (17),94,Kehlen,Commune
déi Lénk,2018,PISCITELLI Jos (15),93,Kehlen,Commune
déi Lénk,2018,ARENDT Patricia (5),92,Kehlen,Commune
déi Lénk,2018,WANDIVINIT Lisa (22),91,Kehlen,Commune
déi Lénk,2018,MOUSEL Tania (13),89,Kehlen,Commune
déi Lénk,2018,JADOUL Geneviève (10),87,Kehlen,Commune
déi Lénk,2018,ERPELDING Thessy (7),84,Kehlen,Commune
déi Lénk,2018,HAAS Nathalie (8),82,Kehlen,Commune
déi Lénk,2018,LABORIER Sandra (12),81,Kehlen,Commune
déi Lénk,2018,MULLER Ben (14),81,Kehlen,Commune
déi Lénk,2018,THÜMMEL Jean-Claude (19),79,Kehlen,Commune
déi Lénk,2018,SCALISE Sonja (16),76,Kehlen,Commune
déi Lénk,2018,THILL Jos (18),76,Kehlen,Commune
déi Lénk,2018,WIES Line (23),76,Kehlen,Commune
déi Lénk,2018,KEMP Christophe (11),73,Kehlen,Commune
déi Lénk,2018,Suffrages total,2498,Kehlen,Commune
déi Lénk,2018,Suffrages de liste,1472,Kehlen,Commune
déi Lénk,2018,Suffrages nominatifs,1026,Kehlen,Commune
PIRATEN,2018,Pourcentage,0.118402568733695,Kiischpelt,Commune
PIRATEN,2018,ALLARD Ben (1),158,Kiischpelt,Commune
PIRATEN,2018,COLOMBERA Jean (2),80,Kiischpelt,Commune
PIRATEN,2018,MAAR Andy (3),63,Kiischpelt,Commune
PIRATEN,2018,BAUMANN Roy (5),52,Kiischpelt,Commune
PIRATEN,2018,DASBACH Angelika (4),51,Kiischpelt,Commune
PIRATEN,2018,GRÜNEISEN Sam (6),49,Kiischpelt,Commune
PIRATEN,2018,GINTER Joshua (8),47,Kiischpelt,Commune
PIRATEN,2018,TRAUT ép. MOLITOR Angela Maria (9),46,Kiischpelt,Commune
PIRATEN,2018,CONRAD Pierre (7),44,Kiischpelt,Commune
PIRATEN,2018,Suffrages total,590,Kiischpelt,Commune
PIRATEN,2018,Suffrages de liste,342,Kiischpelt,Commune
PIRATEN,2018,Suffrages nominatifs,248,Kiischpelt,Commune
déi gréng,2018,Pourcentage,0.0868954445113386,Kiischpelt,Commune
